1.0 C n79 M1
1436.8999999997886 CONN n323 n335 down
1437.599999999788 CONN n335 n14 down
1438.699999999787 CONN n353 n75 down
1439.5999999997862 CONN n98 n353 up
1440.799999999785 CONN n358 n335 down
1441.2999999997846 CONN n98 n361 up
1442.5999999997834 CONN n85 n282 up
1442.999999999783 CONN n282 n98 down
1447.0999999997794 CONN n257 n335 down
1447.0999999997794 CONN n282 n75 down
1449.599999999777 CONN n101 n266 up
1449.699999999777 CONN n101 n354 down
1449.8999999997768 CONN n290 n81 up
1452.3999999997745 CONN n67 n275 up
1453.999999999773 CONN n294 n305 down
1454.099999999773 CONN n104 n349 down
1454.5999999997725 CONN n98 n75 down
1455.099999999772 CONN n1 n323 up
1457.8999999997695 CONN n275 n67 down
1459.2999999997683 CONN n335 n358 up
1459.9999999997676 CONN n101 n266 down
1460.8999999997668 CONN n75 n98 up
1461.4999999997663 CONN n323 n1 down
1461.699999999766 CONN n361 n75 up
1463.899999999764 CONN n7 n266 up
1464.099999999764 CONN n16 n335 down
1467.5999999997607 CONN n358 n16 down
1468.5999999997598 CONN n1 n323 up
1470.9999999997576 CONN n353 n75 up
1471.799999999757 CONN n104 n84 up
1472.4999999997563 CONN n290 n81 down
1473.5999999997553 CONN n14 n266 down
1473.999999999755 CONN n323 n266 up
1473.999999999755 CONN n75 n195 down
1474.5999999997543 CONN n353 n75 down
1476.6999999997524 CONN n1 n7 up
1476.8999999997523 CONN n98 n195 down
1477.8999999997513 CONN n290 n266 down
1478.299999999751 CONN n14 n323 down
1478.399999999751 CONN n361 n75 down
1480.8999999997486 CONN n361 n98 down
1482.0999999997475 CONN n323 n7 up
1482.699999999747 CONN n7 n349 down
1483.0999999997466 CONN n353 n98 down
1484.1999999997456 CONN n290 n323 down
1484.799999999745 CONN n81 n323 down
1488.2999999997419 CONN n75 n98 down
1488.5999999997416 CONN n283 n363 up
1489.3999999997409 CONN n7 n1 down
1492.3999999997382 CONN n266 n1 down
1492.7999999997378 CONN n85 n257 up
1493.1999999997374 CONN n1 n84 up
1494.5999999997362 CONN n257 n282 up
1494.5999999997362 CONN n323 n1 down
1498.2999999997328 CONN n290 n323 up
1498.9999999997322 CONN n301 n311 up
1500.299999999731 CONN n84 n290 up
1501.6999999997297 CONN n7 n290 up
1506.2999999997255 CONN n98 n361 up
1507.1999999997247 CONN n14 n84 up
1508.5999999997234 CONN n195 n98 up
1510.3999999997218 CONN n84 n7 up
1510.4999999997217 CONN n353 n195 down
1510.9999999997212 CONN n7 n14 up
1511.3999999997209 CONN n84 n104 down
1513.399999999719 CONN n266 n7 down
1513.399999999719 CONN n81 n282 up
1513.7999999997187 CONN n247 n79 down
1516.1999999997165 CONN n79 n247 up
1517.899999999715 CONN n257 n81 up
1517.899999999715 CONN n301 n311 down
1518.4999999997144 CONN n7 n1 up
1518.999999999714 CONN n353 n361 down
1519.6999999997133 CONN n224 n195 up
1519.6999999997133 CONN n323 n290 down
1522.4999999997108 CONN n225 n72 up
1522.5999999997107 CONN n104 n290 up
1525.7999999997078 CONN n14 n290 down
1525.9999999997076 CONN n224 n98 up
1526.3999999997072 CONN n266 n349 up
1529.999999999704 CONN n349 n266 down
1530.3999999997036 CONN n290 n7 down
1531.6999999997024 CONN n75 n224 up
1531.9999999997021 CONN n323 n266 down
1532.099999999702 CONN n1 n323 up
1532.5999999997016 CONN n84 n7 down
1533.0999999997011 CONN n247 n79 down
1533.0999999997011 CONN n266 n290 up
1533.8999999997004 CONN n363 n283 down
1536.0999999996984 CONN n361 n195 down
1536.3999999996981 CONN n1 n266 up
1536.3999999996981 CONN n81 n257 down
1537.2999999996973 CONN n225 n72 down
1537.2999999996973 CONN n1 n290 down
1537.7999999996969 CONN n323 n282 up
1537.7999999996969 CONN n7 n266 up
1537.9999999996967 CONN n224 n361 up
1538.3999999996963 CONN n257 n14 up
1539.1999999996956 CONN n84 n1 down
1539.4999999996953 CONN n79 n247 up
1539.899999999695 CONN n104 n266 up
1539.899999999695 CONN n98 n361 down
1540.6999999996942 CONN n101 n358 up
1542.2999999996928 CONN n266 n7 down
1542.7999999996923 CONN n247 n79 down
1543.2999999996919 CONN n7 n266 up
1543.3999999996918 CONN n1 n266 down
1543.7999999996914 CONN n224 n195 down
1543.8999999996913 CONN n361 n98 up
1544.199999999691 CONN n81 n85 up
1544.299999999691 CONN n195 n224 up
1544.3999999996909 CONN n349 n266 up
1544.7999999996905 CONN n305 n294 up
1546.7999999996887 CONN n7 n14 down
1547.0999999996884 CONN n224 n75 down
1548.0999999996875 CONN n1 n257 up
1548.8999999996868 CONN n282 n1 up
1550.4999999996853 CONN n7 n349 up
1553.5999999996825 CONN n14 n84 down
1554.099999999682 CONN n1 n85 up
1554.199999999682 CONN n1 n282 down
1554.199999999682 CONN n335 n358 down
1554.5999999996816 CONN n85 n323 up
1554.9999999996812 CONN n195 n98 down
1557.5999999996789 CONN n75 n361 up
1557.7999999996787 CONN n266 n104 down
1557.8999999996786 CONN n14 n290 up
1558.9999999996776 CONN n85 n14 up
1559.699999999677 CONN n257 n282 down
1560.9999999996758 CONN n85 n7 up
1561.3999999996754 CONN n100 n59 up
1561.4999999996753 CONN n361 n75 down
1561.799999999675 CONN n290 n104 down
1562.2999999996746 CONN n7 n349 down
1562.3999999996745 CONN n361 n224 down
1563.6999999996733 CONN n1 n323 down
1564.7999999996723 CONN n7 n266 down
1564.8999999996722 CONN n7 n282 up
1565.4999999996717 CONN n81 n323 up
1565.8999999996713 CONN n81 n7 up
1565.9999999996712 CONN n224 n98 down
1567.4999999996699 CONN n282 n323 down
1567.8999999996695 CONN n257 n7 up
1568.0999999996693 CONN n305 n294 down
1568.9999999996685 CONN n7 n1 down
1569.0999999996684 CONN n275 n328 up
1569.599999999668 CONN n81 n257 up
1569.599999999668 CONN n334 n77 up
1569.7999999996678 CONN n323 n266 up
1570.4999999996671 CONN n77 n334 down
1570.699999999667 CONN n85 n282 down
1570.7999999996669 CONN n1 n7 up
1571.1999999996665 CONN n266 n290 down
1571.8999999996659 CONN n84 n104 up
1574.5999999996634 CONN n59 n100 down
1576.099999999662 CONN n1 n81 up
1576.3999999996618 CONN n1 n7 down
1577.5999999996607 CONN n247 n215 up
1577.6999999996606 CONN n104 n349 up
1578.8999999996595 CONN n282 n81 down
1579.6999999996588 CONN n353 n224 up
1580.0999999996584 CONN n290 n358 up
1580.499999999658 CONN n14 n257 down
1581.3999999996572 CONN n290 n14 down
1581.699999999657 CONN n275 n328 down
1582.1999999996565 CONN n224 n98 up
1582.699999999656 CONN n353 n195 up
1582.9999999996558 CONN n81 n266 up
1583.2999999996555 CONN n14 n81 up
1583.9999999996548 CONN n349 n266 down
1584.1999999996547 CONN n14 n81 down
1584.1999999996547 CONN n14 n84 up
1585.0999999996538 CONN n1 n257 down
1585.999999999653 CONN n282 n257 up
1586.7999999996523 CONN n1 n81 down
1586.8999999996522 CONN n282 n81 up
1587.199999999652 CONN n358 n335 up
1587.9999999996512 CONN n84 n1 up
1587.9999999996512 CONN n224 n361 up
1588.0999999996511 CONN n358 n101 down
1589.8999999996495 CONN n290 n335 up
1590.2999999996491 CONN n84 n290 down
1590.399999999649 CONN n85 n323 down
1590.499999999649 CONN n358 n84 up
1591.0999999996484 CONN n353 n224 down
1591.1999999996483 CONN n104 n84 down
1594.9999999996448 CONN n7 n1 up
1595.2999999996446 CONN n335 n358 down
1595.5999999996443 CONN n85 n81 down
1595.5999999996443 CONN n224 n195 down
1595.899999999644 CONN n323 n1 up
1596.0999999996438 CONN n358 n335 up
1596.6999999996433 CONN n14 n7 up
1597.2999999996428 CONN n257 n81 down
1597.7999999996423 CONN n323 n81 down
1597.9999999996421 CONN n282 n7 down
1598.7999999996414 CONN n84 n323 up
1599.099999999641 CONN n358 n84 down
1599.6999999996406 CONN n7 n81 down
1600.0999999996402 CONN n35 n323 up
1600.0999999996402 CONN n35 n266 up
1600.0999999996402 CONN n35 n349 up
1600.5999999996397 CONN n84 n35 up
1600.8999999996395 CONN n363 n283 up
1600.9999999996394 CONN n1 n35 up
1601.0999999996393 CONN n266 n35 down
1601.1999999996392 CONN n35 n266 up
1601.7999999996387 CONN n104 n349 down
1602.1999999996383 CONN n266 n1 up
1602.1999999996383 CONN n290 n101 up
1602.2999999996382 CONN n35 n349 down
1602.2999999996382 CONN n14 n358 up
1602.499999999638 CONN n20 n6 up
1603.2999999996373 CONN n7 n323 down
1603.2999999996373 CONN n7 n266 up
1603.7999999996368 CONN n85 n282 up
1603.8999999996367 CONN n77 n334 up
1604.599999999636 CONN n266 n85 up
1605.5999999996352 CONN n266 n81 down
1605.5999999996352 CONN n215 n247 down
1606.4999999996344 CONN n7 n84 up
1606.999999999634 CONN n7 n257 down
1607.1999999996337 CONN n290 n335 down
1607.4999999996335 CONN n224 n361 down
1608.2999999996327 CONN n323 n85 up
1608.2999999996327 CONN n85 n14 down
1608.3999999996327 CONN n14 n335 up
1608.7999999996323 CONN n85 n257 down
1609.199999999632 CONN n290 n358 down
1609.2999999996318 CONN n266 n84 up
1609.3999999996317 CONN n84 n85 up
1609.4999999996317 CONN n67 n354 up
1611.29999999963 CONN n282 n266 up
1611.4999999996298 CONN n282 n81 down
1611.5999999996297 CONN n282 n7 up
1611.9999999996294 CONN n14 n1 down
1612.0999999996293 CONN n282 n81 up
1612.299999999629 CONN n7 n1 down
1612.499999999629 CONN n152 n149 up
1613.0999999996284 CONN n65 n311 up
1613.1999999996283 CONN n290 n101 down
1613.499999999628 CONN n257 n282 down
1613.499999999628 CONN n323 n7 up
1614.499999999627 CONN n257 n7 up
1614.699999999627 CONN n85 n35 up
1614.9999999996267 CONN n14 n323 up
1616.4999999996253 CONN n98 n361 down
1616.699999999625 CONN n7 n14 down
1616.899999999625 CONN n14 n358 down
1617.0999999996247 CONN n282 n323 up
1618.7999999996232 CONN n282 n84 up
1620.6999999996215 CONN n35 n282 up
1621.299999999621 CONN n1 n84 down
1621.5999999996206 CONN n81 n266 up
1622.0999999996202 CONN n282 n1 up
1622.8999999996195 CONN n7 n85 down
1623.5999999996188 CONN n1 n266 down
1623.9999999996185 CONN n1 n323 down
1624.599999999618 CONN n81 n282 down
1624.7999999996177 CONN n75 n257 up
1625.499999999617 CONN n7 n282 down
1625.499999999617 CONN n354 n67 down
1625.499999999617 CONN n195 n353 down
1625.699999999617 CONN n84 n335 up
1625.699999999617 CONN n358 n335 down
1626.2999999996164 CONN n7 n81 up
1626.3999999996163 CONN n7 n323 down
1627.5999999996152 CONN n335 n323 up
1628.799999999614 CONN n323 n335 down
1628.999999999614 CONN n84 n335 down
1629.0999999996138 CONN n65 n311 down
1629.6999999996133 CONN n81 n257 up
1630.3999999996126 CONN n1 n266 up
1630.5999999996125 CONN n98 n361 up
1630.8999999996122 CONN n358 n290 up
1631.199999999612 CONN n7 n75 up
1632.199999999611 CONN n14 n84 down
1632.5999999996106 CONN n77 n334 down
1632.8999999996104 CONN n84 n35 down
1632.9999999996103 CONN n84 n257 up
1633.19999999961 CONN n266 n7 down
1633.39999999961 CONN n323 n35 down
1633.5999999996097 CONN n224 n361 up
1634.8999999996086 CONN n282 n84 down
1634.9999999996085 CONN n81 n84 up
1635.0999999996084 CONN n323 n282 down
1635.2999999996082 CONN n81 n75 up
1635.399999999608 CONN n266 n257 up
1635.7999999996077 CONN n323 n257 up
1636.599999999607 CONN n101 n358 up
1637.599999999606 CONN n75 n257 down
1637.599999999606 CONN n152 n149 down
1638.3999999996054 CONN n266 n81 down
1638.4999999996053 CONN n101 n290 up
1639.2999999996046 CONN n20 n6 down
1639.4999999996044 CONN n85 n84 down
1641.4999999996026 CONN n35 n266 down
1642.099999999602 CONN n81 n75 down
1642.199999999602 CONN n74 n319 up
1642.199999999602 CONN n282 n323 up
1642.8999999996013 CONN n75 n7 down
1642.8999999996013 CONN n349 n104 up
1643.099999999601 CONN n323 n257 down
1643.099999999601 CONN n195 n224 up
1643.199999999601 CONN n266 n7 up
1643.4999999996007 CONN n266 n81 up
1646.2999999995982 CONN n85 n14 up
1646.599999999598 CONN n7 n323 up
1646.9999999995975 CONN n334 n338 up
1647.0999999995975 CONN n335 n14 down
1647.1999999995974 CONN n323 n84 down
1647.499999999597 CONN n323 n1 up
1648.2999999995964 CONN n75 n84 up
1648.599999999596 CONN n75 n81 up
1648.699999999596 CONN n282 n14 up
1650.2999999995945 CONN n290 n335 up
1650.899999999594 CONN n266 n84 down
1651.4999999995935 CONN n257 n75 up
1653.099999999592 CONN n7 n1 up
1653.8999999995913 CONN n77 n16 up
1654.3999999995908 CONN n323 n35 up
1655.29999999959 CONN n84 n7 down
1655.7999999995895 CONN n7 n282 up
1657.499999999588 CONN n7 n85 up
1657.9999999995875 CONN n319 n74 down
1658.1999999995874 CONN n282 n1 down
1658.3999999995872 CONN n14 n85 down
1659.799999999586 CONN n290 n335 down
1659.8999999995858 CONN n266 n75 up
1660.799999999585 CONN n35 n282 down
1661.3999999995845 CONN n323 n14 down
1661.999999999584 CONN n349 n35 up
1662.7999999995832 CONN n283 n363 down
1663.1999999995828 CONN n7 n35 up
1663.3999999995826 CONN n282 n266 down
1663.7999999995823 CONN n1 n266 down
1663.7999999995823 CONN n195 n224 down
1663.999999999582 CONN n363 n283 up
1665.299999999581 CONN n79 n215 up
1665.3999999995808 CONN n257 n7 down
1665.7999999995805 CONN n266 n323 down
1666.6999999995796 CONN n81 n7 down
1667.0999999995793 CONN n85 n266 down
1667.7999999995786 CONN n251 n225 up
1667.8999999995785 CONN n75 n84 down
1668.1999999995783 CONN n101 n290 down
1669.8999999995767 CONN n75 n282 up
1670.599999999576 CONN n7 n75 up
1670.9999999995757 CONN n358 n290 down
1671.3999999995754 CONN n81 n7 up
1671.799999999575 CONN n323 n75 up
1672.799999999574 CONN n14 n75 up
1672.899999999574 CONN n101 n358 down
1673.2999999995736 CONN n282 n85 down
1673.6999999995733 CONN n282 n35 up
1673.899999999573 CONN n257 n7 up
1674.099999999573 CONN n266 n75 down
1674.4999999995725 CONN n7 n35 down
1675.199999999572 CONN n266 n7 down
1676.099999999571 CONN n7 n75 down
1676.099999999571 CONN n75 n81 down
1676.099999999571 CONN n75 n257 down
1676.099999999571 CONN n75 n282 down
1676.099999999571 CONN n75 n323 down
1676.099999999571 CONN n75 n14 down
1676.6999999995705 CONN n247 n152 up
1676.9999999995703 CONN n7 n1 down
1678.9999999995684 CONN n215 n79 down
1678.9999999995684 CONN n35 n85 down
1680.699999999567 CONN n7 n85 down
1681.699999999566 CONN n84 n81 down
1682.0999999995656 CONN n1 n323 down
1682.699999999565 CONN n323 n14 up
1683.999999999564 CONN n282 n7 down
1684.2999999995636 CONN n266 n257 down
1684.5999999995634 CONN n35 n1 down
1685.999999999562 CONN n358 n290 up
1686.199999999562 CONN n334 n338 down
1687.099999999561 CONN n84 n7 up
1687.199999999561 CONN n328 n331 up
1687.299999999561 CONN n35 n85 up
1687.299999999561 CONN n157 n65 up
1688.0999999995602 CONN n7 n323 down
1688.19999999956 CONN n247 n152 down
1689.5999999995588 CONN n297 n62 up
1689.6999999995587 CONN n251 n225 down
1690.6999999995578 CONN n290 n101 up
1692.2999999995563 CONN n101 n358 up
1692.4999999995562 CONN n282 n349 up
1693.2999999995554 CONN n69 n305 up
1693.899999999555 CONN n349 n35 down
1694.799999999554 CONN n7 n84 down
1695.7999999995532 CONN n35 n14 up
1696.999999999552 CONN n7 n14 up
1697.9999999995512 CONN n81 n14 up
1698.4999999995507 CONN n81 n35 up
1699.6999999995496 CONN n323 n81 up
1700.499999999549 CONN n361 n224 down
1700.7999999995486 CONN n282 n349 down
1701.7999999995477 CONN n81 n257 down
1703.599999999546 CONN n257 n84 down
1704.9999999995448 CONN n1 n266 up
1705.0999999995447 CONN n7 n35 up
1705.5999999995443 CONN n65 n266 up
1705.6999999995442 CONN n224 n98 down
1705.999999999544 CONN n65 n157 down
1707.2999999995427 CONN n85 n14 up
1707.3999999995426 CONN n277 n363 up
1707.4999999995425 CONN n331 n328 down
1709.3999999995408 CONN n35 n85 down
1709.8999999995403 CONN n323 n7 up
1710.0999999995402 CONN n297 n62 down
1710.19999999954 CONN n81 n1 up
1710.6999999995396 CONN n77 n16 down
1710.8999999995394 CONN n282 n14 down
1711.299999999539 CONN n257 n35 up
1711.4999999995389 CONN n14 n266 up
1711.6999999995387 CONN n1 n85 down
1712.1999999995382 CONN n335 n101 up
1713.499999999537 CONN n363 n283 down
1713.599999999537 CONN n14 n1 up
1713.6999999995369 CONN n1 n323 up
1713.7999999995368 CONN n85 n14 down
1713.9999999995366 CONN n65 n81 up
1714.4999999995362 CONN n283 n277 up
1714.4999999995362 CONN n335 n101 down
1714.699999999536 CONN n67 n358 up
1715.3999999995353 CONN n266 n323 up
1716.6999999995342 CONN n282 n323 down
1716.6999999995342 CONN n224 n84 up
1718.4999999995325 CONN n14 n65 up
1719.6999999995314 CONN n85 n323 down
1719.9999999995312 CONN n77 n338 up
1720.2999999995309 CONN n363 n277 down
1721.29999999953 CONN n7 n282 up
1721.3999999995299 CONN n81 n35 down
1721.8999999995294 CONN n84 n224 down
1722.299999999529 CONN n85 n349 up
1722.4999999995289 CONN n67 n290 up
1722.9999999995284 CONN n101 n67 up
1723.5999999995279 CONN n72 n69 up
1723.7999999995277 CONN n323 n65 up
1724.2999999995272 CONN n7 n1 up
1724.499999999527 CONN n35 n1 up
1724.499999999527 CONN n7 n81 down
1724.9999999995266 CONN n69 n305 down
1727.0999999995247 CONN n283 n363 up
1727.3999999995244 CONN n81 n7 up
1728.1999999995237 CONN n282 n7 down
1728.3999999995235 CONN n65 n7 up
1728.5999999995233 CONN n266 n14 down
1729.5999999995224 CONN n65 n14 down
1730.1999999995219 CONN n266 n1 down
1730.4999999995216 CONN n311 n157 up
1730.5999999995215 CONN n323 n266 down
1730.7999999995213 CONN n1 n65 up
1731.9999999995202 CONN n65 n35 up
1732.5999999995197 CONN n257 n323 up
1732.7999999995195 CONN n14 n282 up
1732.8999999995194 CONN n67 n290 down
1733.399999999519 CONN n14 n81 down
1733.399999999519 CONN n338 n77 down
1733.7999999995186 CONN n104 n85 up
1734.1999999995182 CONN n338 n77 up
1734.5999999995179 CONN n358 n67 down
1736.3999999995162 CONN n257 n65 up
1737.5999999995151 CONN n81 n323 down
1738.2999999995145 CONN n323 n282 up
1738.3999999995144 CONN n358 n101 down
1739.1999999995137 CONN n35 n282 down
1739.899999999513 CONN n101 n290 down
1741.1999999995119 CONN n85 n104 down
1742.199999999511 CONN n35 n14 down
1742.3999999995108 CONN n14 n85 up
1742.8999999995103 CONN n14 n7 down
1743.19999999951 CONN n311 n157 down
1743.29999999951 CONN n35 n282 up
1745.8999999995076 CONN n266 n7 up
1746.499999999507 CONN n277 n275 up
1747.3999999995062 CONN n283 n277 down
1747.699999999506 CONN n257 n1 up
1748.699999999505 CONN n69 n72 down
1748.699999999505 CONN n282 n335 up
1748.8999999995049 CONN n283 n275 up
1749.0999999995047 CONN n305 n72 up
1749.9999999995039 CONN n65 n323 down
1750.2999999995036 CONN n1 n81 down
1751.2999999995027 CONN n323 n257 down
1751.6999999995023 CONN n275 n363 up
1751.6999999995023 CONN n14 n85 down
1752.099999999502 CONN n358 n290 down
1752.099999999502 CONN n323 n7 down
1752.2999999995018 CONN n282 n335 down
1752.3999999995017 CONN n277 n283 up
1752.5999999995015 CONN n35 n65 down
1753.5999999995006 CONN n14 n35 up
1754.6999999994996 CONN n84 n224 up
1754.7999999994995 CONN n277 n363 up
1754.8999999994994 CONN n1 n257 down
1754.9999999994993 CONN n361 n98 down
1755.5999999994988 CONN n67 n101 down
1755.6999999994987 CONN n266 n257 up
1756.1999999994982 CONN n323 n7 up
1757.3999999994971 CONN n1 n81 up
1757.8999999994967 CONN n277 n275 down
1758.3999999994962 CONN n257 n65 down
1758.4999999994961 CONN n65 n323 up
1759.4999999994952 CONN n266 n1 up
1759.699999999495 CONN n14 n7 up
1760.0999999994947 CONN n14 n65 up
1760.9999999994939 CONN n67 n101 up
1762.4999999994925 CONN n98 n84 up
1765.19999999949 CONN n363 n275 down
1766.0999999994892 CONN n275 n283 down
1766.6999999994887 CONN n358 n101 up
1767.8999999994876 CONN n77 n338 down
1769.3999999994862 CONN n349 n104 down
1770.799999999485 CONN n14 n266 up
1771.4999999994843 CONN n224 n84 down
1771.5999999994842 CONN n98 n361 up
1772.2999999994836 CONN n257 n35 down
1772.3999999994835 CONN n257 n7 down
1772.4999999994834 CONN n266 n257 down
1773.4999999994825 CONN n65 n266 down
1774.2999999994818 CONN n14 n81 up
1775.5999999994806 CONN n331 n74 up
1775.8999999994803 CONN n35 n282 down
1776.0999999994801 CONN n14 n282 down
1776.3999999994799 CONN n1 n35 down
1776.4999999994798 CONN n1 n323 down
1777.299999999479 CONN n7 n65 down
1777.8999999994785 CONN n84 n361 up
1777.8999999994785 CONN n1 n35 up
1778.399999999478 CONN n35 n266 up
1778.5999999994779 CONN n14 n65 down
1778.6999999994778 CONN n353 n195 up
1779.0999999994774 CONN n65 n1 down
1780.1999999994764 CONN n81 n323 up
1780.7999999994759 CONN n67 n358 up
1781.0999999994756 CONN n335 n290 up
1782.6999999994741 CONN n323 n35 down
1782.799999999474 CONN n101 n358 down
1785.6999999994714 CONN n81 n323 down
1790.0999999994674 CONN n35 n1 down
1790.0999999994674 CONN n7 n1 down
1790.0999999994674 CONN n266 n1 down
1790.0999999994674 CONN n14 n1 down
1790.0999999994674 CONN n81 n1 down
1790.2999999994672 CONN n7 n323 down
1791.8999999994658 CONN n67 n290 up
1792.2999999994654 CONN n35 n257 up
1793.0999999994647 CONN n79 n152 up
1793.6999999994641 CONN n323 n65 down
1795.4999999994625 CONN n14 n266 down
1795.7999999994622 CONN n29 n257 up
1795.999999999462 CONN n260 n211 up
1796.6999999994614 CONN n67 n101 down
1796.8999999994612 CONN n35 n81 up
1796.8999999994612 CONN n290 n335 down
1796.9999999994611 CONN n224 n257 up
1797.5999999994606 CONN n266 n35 down
1799.4999999994589 CONN n65 n14 up
1800.1999999994582 CONN n7 n266 down
1800.5999999994579 CONN n290 n101 up
1801.1999999994573 CONN n283 n277 down
1801.9999999994566 CONN n35 n81 down
1802.599999999456 CONN n224 n35 up
1802.7999999994558 CONN n363 n283 down
1803.5999999994551 CONN n7 n224 up
1803.699999999455 CONN n29 n224 up
1803.9999999994548 CONN n266 n7 up
1804.2999999994545 CONN n81 n14 down
1804.9999999994538 CONN n29 n224 down
1805.2999999994536 CONN n282 n67 up
1806.7999999994522 CONN n14 n65 down
1807.5999999994515 CONN n67 n290 down
1808.099999999451 CONN n283 n277 up
1808.2999999994508 CONN n282 n323 down
1808.5999999994506 CONN n35 n14 down
1808.8999999994503 CONN n363 n283 up
1809.19999999945 CONN n65 n266 up
1810.399999999449 CONN n14 n7 down
1813.1999999994464 CONN n81 n65 down
1813.2999999994463 CONN n257 n35 down
1814.0999999994456 CONN n101 n358 up
1815.6999999994441 CONN n257 n14 up
1816.899999999443 CONN n257 n35 up
1818.099999999442 CONN n358 n282 up
1819.2999999994408 CONN n335 n29 up
1819.3999999994408 CONN n72 n305 down
1819.9999999994402 CONN n257 n29 down
1821.7999999994386 CONN n101 n358 down
1822.2999999994381 CONN n35 n257 down
1822.399999999438 CONN n7 n257 up
1822.8999999994376 CONN n65 n323 up
1822.9999999994375 CONN n275 n283 up
1823.1999999994373 CONN n290 n101 down
1823.499999999437 CONN n275 n363 up
1825.0999999994356 CONN n195 n353 down
1825.799999999435 CONN n224 n7 down
1825.9999999994347 CONN n257 n224 down
1826.699999999434 CONN n152 n79 down
1826.799999999434 CONN n257 n323 up
1829.2999999994317 CONN n81 n35 up
1829.4999999994316 CONN n266 n257 up
1829.7999999994313 CONN n331 n74 down
1829.999999999431 CONN n266 n323 up
1830.099999999431 CONN n81 n266 down
1831.09999999943 CONN n211 n260 down
1831.7999999994295 CONN n84 n361 down
1831.9999999994293 CONN n104 n349 up
1831.9999999994293 CONN n358 n101 up
1832.299999999429 CONN n104 n67 up
1832.9999999994284 CONN n335 n29 down
1833.0999999994283 CONN n101 n67 up
1833.1999999994282 CONN n323 n266 down
1833.5999999994278 CONN n363 n277 down
1833.6999999994277 CONN n81 n266 up
1835.1999999994264 CONN n224 n7 up
1835.699999999426 CONN n65 n266 down
1836.4999999994252 CONN n257 n65 up
1836.9999999994247 CONN n104 n85 up
1838.999999999423 CONN n282 n101 up
1839.1999999994227 CONN n35 n224 down
1839.4999999994225 CONN n81 n311 up
1840.5999999994215 CONN n35 n311 up
1840.6999999994214 CONN n14 n257 down
1840.8999999994212 CONN n266 n35 up
1842.09999999942 CONN n290 n335 up
1843.6999999994187 CONN n266 n257 down
1844.399999999418 CONN n149 n247 up
1844.6999999994177 CONN n361 n98 down
1845.599999999417 CONN n257 n224 up
1847.2999999994154 CONN n224 n323 up
1849.6999999994132 CONN n14 n224 up
1849.899999999413 CONN n84 n98 down
1849.899999999413 CONN n85 n104 down
1850.0999999994128 CONN n7 n81 down
1851.4999999994116 CONN n323 n7 up
1851.6999999994114 CONN n81 n311 down
1852.4999999994106 CONN n275 n363 down
1853.6999999994096 CONN n14 n65 up
1853.7999999994095 CONN n266 n7 down
1853.8999999994094 CONN n7 n35 down
1854.199999999409 CONN n311 n266 up
1854.4999999994088 CONN n282 n358 down
1855.399999999408 CONN n14 n323 down
1855.5999999994078 CONN n282 n101 down
1856.2999999994072 CONN n290 n335 down
1856.9999999994066 CONN n224 n65 up
1857.3999999994062 CONN n104 n358 up
1859.2999999994045 CONN n65 n257 down
1859.5999999994042 CONN n67 n282 down
1859.699999999404 CONN n224 n7 down
1861.0999999994028 CONN n67 n104 down
1861.5999999994024 CONN n7 n224 up
1863.2999999994008 CONN n65 n349 up
1864.8999999993994 CONN n323 n65 down
1864.8999999993994 CONN n35 n311 down
1865.199999999399 CONN n81 n35 down
1866.6999999993977 CONN n81 n157 up
1867.0999999993974 CONN n65 n224 down
1867.2999999993972 CONN n349 n104 down
1869.2999999993954 CONN n14 n323 up
1871.899999999393 CONN n275 n363 up
1872.6999999993923 CONN n257 n14 up
1873.2999999993917 CONN n266 n35 down
1874.199999999391 CONN n247 n149 down
1874.5999999993905 CONN n311 n81 up
1874.8999999993903 CONN n65 n358 up
1875.19999999939 CONN n224 n29 up
1875.29999999939 CONN n14 n65 down
1876.199999999389 CONN n67 n104 up
1876.5999999993887 CONN n358 n349 up
1878.8999999993866 CONN n361 n84 up
1879.2999999993863 CONN n349 n85 down
1879.699999999386 CONN n84 n98 up
1880.0999999993855 CONN n7 n323 down
1880.0999999993855 CONN n29 n14 up
1881.899999999384 CONN n7 n29 up
1882.5999999993833 CONN n361 n98 up
1882.799999999383 CONN n349 n104 up
1883.3999999993825 CONN n358 n104 down
1884.099999999382 CONN n14 n257 down
1885.9999999993802 CONN n81 n157 down
1886.09999999938 CONN n257 n224 down
1887.0999999993792 CONN n257 n29 up
1887.199999999379 CONN n67 n358 down
1887.199999999379 CONN n323 n224 down
1887.399999999379 CONN n7 n224 down
1888.299999999378 CONN n323 n257 down
1888.399999999378 CONN n67 n349 up
1889.0999999993774 CONN n14 n224 down
1889.0999999993774 CONN n224 n29 down
1889.399999999377 CONN n358 n323 up
1889.499999999377 CONN n67 n101 down
1889.6999999993768 CONN n363 n283 down
1890.0999999993765 CONN n335 n290 up
1892.4999999993743 CONN n311 n81 down
1892.5999999993742 CONN n35 n266 up
1892.799999999374 CONN n323 n101 up
1892.9999999993738 CONN n311 n266 down
1893.0999999993737 CONN n7 n311 up
1893.5999999993733 CONN n358 n349 down
1894.999999999372 CONN n29 n257 down
1896.9999999993702 CONN n65 n358 down
1899.5999999993678 CONN n14 n323 down
1903.0999999993646 CONN n65 n67 up
1903.9999999993638 CONN n266 n81 down
